"subject","age","gender","motherTongue","Dialect","parents","raised","education","linguisticEducation","order","condition","item","rating","rt"
"15026464694a371727e9052852519b09d8f2e8ae31",54,"M","norsk","Troms/Nordland","norsk","norsk","Teknisk fagskole","N",18,"localTop",604,6,13568
"15026464694a371727e9052852519b09d8f2e8ae31",54,"M","norsk","Troms/Nordland","norsk","norsk","Teknisk fagskole","N",57,"shortNaarIsl",10,4,8595
"15026464694a371727e9052852519b09d8f2e8ae31",54,"M","norsk","Troms/Nordland","norsk","norsk","Teknisk fagskole","N",203,"BF",325,1,9125
"15026464694a371727e9052852519b09d8f2e8ae31",54,"M","norsk","Troms/Nordland","norsk","norsk","Teknisk fagskole","N",31,"shortFordiNoI",4,7,7986
"15026464694a371727e9052852519b09d8f2e8ae31",54,"M","norsk","Troms/Nordland","norsk","norsk","Teknisk fagskole","N",211,"gf",202,2,6399
"15026464694a371727e9052852519b09d8f2e8ae31",54,"M","norsk","Troms/Nordland","norsk","norsk","Teknisk fagskole","N",105,"longSubjectnoI",30,2,9059
"15026464694a371727e9052852519b09d8f2e8ae31",54,"M","norsk","Troms/Nordland","norsk","norsk","Teknisk fagskole","N",192,"BF",314,1,8760
"15026464694a371727e9052852519b09d8f2e8ae31",54,"M","norsk","Troms/Nordland","norsk","norsk","Teknisk fagskole","N",132,"longWhetherNoI",21,6,7590
"15026464694a371727e9052852519b09d8f2e8ae31",54,"M","norsk","Troms/Nordland","norsk","norsk","Teknisk fagskole","N",223,"gf",214,7,7210
"15026464694a371727e9052852519b09d8f2e8ae31",54,"M","norsk","Troms/Nordland","norsk","norsk","Teknisk fagskole","N",127,"shortWhetherNoI",20,4,14040
"15026464694a371727e9052852519b09d8f2e8ae31",54,"M","norsk","Troms/Nordland","norsk","norsk","Teknisk fagskole","N",157,"shortAdjunctIsl",38,7,8984
"15026464694a371727e9052852519b09d8f2e8ae31",54,"M","norsk","Troms/Nordland","norsk","norsk","Teknisk fagskole","N",196,"BF",318,2,6520
"15026464694a371727e9052852519b09d8f2e8ae31",54,"M","norsk","Troms/Nordland","norsk","norsk","Teknisk fagskole","N",79,"shortNaarNoI",16,4,6959
"15026464694a371727e9052852519b09d8f2e8ae31",54,"M","norsk","Troms/Nordland","norsk","norsk","Teknisk fagskole","N",182,"BF",304,2,6023
"15026464694a371727e9052852519b09d8f2e8ae31",54,"M","norsk","Troms/Nordland","norsk","norsk","Teknisk fagskole","N",111,"shortSubjectnoI",32,5,10676
"15026464694a371727e9052852519b09d8f2e8ae31",54,"M","norsk","Troms/Nordland","norsk","norsk","Teknisk fagskole","N",220,"gf",211,4,11807
"15026464694a371727e9052852519b09d8f2e8ae31",54,"M","norsk","Troms/Nordland","norsk","norsk","Teknisk fagskole","N",12,"introItems",503,3,19986
"15026464694a371727e9052852519b09d8f2e8ae31",54,"M","norsk","Troms/Nordland","norsk","norsk","Teknisk fagskole","N",13,"introItems",504,1,6636
"15026464694a371727e9052852519b09d8f2e8ae31",54,"M","norsk","Troms/Nordland","norsk","norsk","Teknisk fagskole","N",73,"shortNaarIsl",14,5,14589
"15026464694a371727e9052852519b09d8f2e8ae31",54,"M","norsk","Troms/Nordland","norsk","norsk","Teknisk fagskole","N",207,"BF",329,1,8237
"15026464694a371727e9052852519b09d8f2e8ae31",54,"M","norsk","Troms/Nordland","norsk","norsk","Teknisk fagskole","N",221,"gf",212,6,9645
"15026464694a371727e9052852519b09d8f2e8ae31",54,"M","norsk","Troms/Nordland","norsk","norsk","Teknisk fagskole","N",183,"BF",305,3,7810
"15026464694a371727e9052852519b09d8f2e8ae31",54,"M","norsk","Troms/Nordland","norsk","norsk","Teknisk fagskole","N",180,"BF",302,2,7367
"15026464694a371727e9052852519b09d8f2e8ae31",54,"M","norsk","Troms/Nordland","norsk","norsk","Teknisk fagskole","N",89,"longSubjectnoI",26,4,16641
"15026464694a371727e9052852519b09d8f2e8ae31",54,"M","norsk","Troms/Nordland","norsk","norsk","Teknisk fagskole","N",218,"gf",209,4,7686
"15026464694a371727e9052852519b09d8f2e8ae31",54,"M","norsk","Troms/Nordland","norsk","norsk","Teknisk fagskole","N",224,"gf",215,1,6824
"15026464694a371727e9052852519b09d8f2e8ae31",54,"M","norsk","Troms/Nordland","norsk","norsk","Teknisk fagskole","N",95,"shortSubjectnoI",28,6,10541
"15026464694a371727e9052852519b09d8f2e8ae31",54,"M","norsk","Troms/Nordland","norsk","norsk","Teknisk fagskole","N",193,"BF",315,1,8871
"15026464694a371727e9052852519b09d8f2e8ae31",54,"M","norsk","Troms/Nordland","norsk","norsk","Teknisk fagskole","N",52,"longNaarNoI",9,7,5436
"15026464694a371727e9052852519b09d8f2e8ae31",54,"M","norsk","Troms/Nordland","norsk","norsk","Teknisk fagskole","N",206,"BF",328,5,10254
"15026464694a371727e9052852519b09d8f2e8ae31",54,"M","norsk","Troms/Nordland","norsk","norsk","Teknisk fagskole","N",68,"longNaarNoI",13,4,11276
"15026464694a371727e9052852519b09d8f2e8ae31",54,"M","norsk","Troms/Nordland","norsk","norsk","Teknisk fagskole","N",188,"BF",310,2,6391
"15026464694a371727e9052852519b09d8f2e8ae31",54,"M","norsk","Troms/Nordland","norsk","norsk","Teknisk fagskole","N",84,"longSubjectnoI",25,4,13621
"15026464694a371727e9052852519b09d8f2e8ae31",54,"M","norsk","Troms/Nordland","norsk","norsk","Teknisk fagskole","N",15,"localTop",601,5,6740
"15026464694a371727e9052852519b09d8f2e8ae31",54,"M","norsk","Troms/Nordland","norsk","norsk","Teknisk fagskole","N",47,"shortFordiNoI",8,5,14990
"15026464694a371727e9052852519b09d8f2e8ae31",54,"M","norsk","Troms/Nordland","norsk","norsk","Teknisk fagskole","N",222,"gf",213,1,6244
"15026464694a371727e9052852519b09d8f2e8ae31",54,"M","norsk","Troms/Nordland","norsk","norsk","Teknisk fagskole","N",160,"longAdjunctNoI",37,4,7510
"15026464694a371727e9052852519b09d8f2e8ae31",54,"M","norsk","Troms/Nordland","norsk","norsk","Teknisk fagskole","N",199,"BF",321,2,6997
"15026464694a371727e9052852519b09d8f2e8ae31",54,"M","norsk","Troms/Nordland","norsk","norsk","Teknisk fagskole","N",30,"longFordiIsl",3,1,13836
"15026464694a371727e9052852519b09d8f2e8ae31",54,"M","norsk","Troms/Nordland","norsk","norsk","Teknisk fagskole","N",210,"gf",201,6,5698
"15026464694a371727e9052852519b09d8f2e8ae31",54,"M","norsk","Troms/Nordland","norsk","norsk","Teknisk fagskole","N",110,"longSubjectIsl",31,1,11773
"15026464694a371727e9052852519b09d8f2e8ae31",54,"M","norsk","Troms/Nordland","norsk","norsk","Teknisk fagskole","N",194,"BF",316,2,16829
"15026464694a371727e9052852519b09d8f2e8ae31",54,"M","norsk","Troms/Nordland","norsk","norsk","Teknisk fagskole","N",205,"BF",327,3,8305
"15026464694a371727e9052852519b09d8f2e8ae31",54,"M","norsk","Troms/Nordland","norsk","norsk","Teknisk fagskole","N",36,"longFordiNoI",5,6,10532
"15026464694a371727e9052852519b09d8f2e8ae31",54,"M","norsk","Troms/Nordland","norsk","norsk","Teknisk fagskole","N",214,"gf",205,7,8949
"15026464694a371727e9052852519b09d8f2e8ae31",54,"M","norsk","Troms/Nordland","norsk","norsk","Teknisk fagskole","N",14,"introItems",505,4,7447
"15026464694a371727e9052852519b09d8f2e8ae31",54,"M","norsk","Troms/Nordland","norsk","norsk","Teknisk fagskole","N",209,"BF",332,2,8312
"15026464694a371727e9052852519b09d8f2e8ae31",54,"M","norsk","Troms/Nordland","norsk","norsk","Teknisk fagskole","N",198,"BF",320,2,5426
"15026464694a371727e9052852519b09d8f2e8ae31",54,"M","norsk","Troms/Nordland","norsk","norsk","Teknisk fagskole","N",172,"longAdjunctNoI",33,4,9978
"15026464694a371727e9052852519b09d8f2e8ae31",54,"M","norsk","Troms/Nordland","norsk","norsk","Teknisk fagskole","N",190,"BF",312,5,9000
"15026464694a371727e9052852519b09d8f2e8ae31",54,"M","norsk","Troms/Nordland","norsk","norsk","Teknisk fagskole","N",184,"BF",306,2,13690
"15026464694a371727e9052852519b09d8f2e8ae31",54,"M","norsk","Troms/Nordland","norsk","norsk","Teknisk fagskole","N",63,"shortNaarNoI",12,7,6482
"15026464694a371727e9052852519b09d8f2e8ae31",54,"M","norsk","Troms/Nordland","norsk","norsk","Teknisk fagskole","N",41,"shortFordiIsl",6,7,7430
"15026464694a371727e9052852519b09d8f2e8ae31",54,"M","norsk","Troms/Nordland","norsk","norsk","Teknisk fagskole","N",16,"localTop",602,1,11810
"15026464694a371727e9052852519b09d8f2e8ae31",54,"M","norsk","Troms/Nordland","norsk","norsk","Teknisk fagskole","N",208,"BF",331,2,14538
"15026464694a371727e9052852519b09d8f2e8ae31",54,"M","norsk","Troms/Nordland","norsk","norsk","Teknisk fagskole","N",121,"shortWhetherIsl",18,6,9481
"15026464694a371727e9052852519b09d8f2e8ae31",54,"M","norsk","Troms/Nordland","norsk","norsk","Teknisk fagskole","N",216,"gf",207,6,13912
"15026464694a371727e9052852519b09d8f2e8ae31",54,"M","norsk","Troms/Nordland","norsk","norsk","Teknisk fagskole","N",154,"longAdjunctIsla",39,6,7533
"15026464694a371727e9052852519b09d8f2e8ae31",54,"M","norsk","Troms/Nordland","norsk","norsk","Teknisk fagskole","N",142,"longWhetherIsla",23,5,10449
"15026464694a371727e9052852519b09d8f2e8ae31",54,"M","norsk","Troms/Nordland","norsk","norsk","Teknisk fagskole","N",20,"longFordiNoI",1,5,7873
"15026464694a371727e9052852519b09d8f2e8ae31",54,"M","norsk","Troms/Nordland","norsk","norsk","Teknisk fagskole","N",170,"longAdjunctIsla",35,4,13041
"15026464694a371727e9052852519b09d8f2e8ae31",54,"M","norsk","Troms/Nordland","norsk","norsk","Teknisk fagskole","N",143,"shortWhetherNoI",24,5,4855
"15026464694a371727e9052852519b09d8f2e8ae31",54,"M","norsk","Troms/Nordland","norsk","norsk","Teknisk fagskole","N",201,"BF",323,3,5492
"15026464694a371727e9052852519b09d8f2e8ae31",54,"M","norsk","Troms/Nordland","norsk","norsk","Teknisk fagskole","N",116,"longWhetherNoI",17,4,8210
"15026464694a371727e9052852519b09d8f2e8ae31",54,"M","norsk","Troms/Nordland","norsk","norsk","Teknisk fagskole","N",204,"BF",326,2,10301
"15026464694a371727e9052852519b09d8f2e8ae31",54,"M","norsk","Troms/Nordland","norsk","norsk","Teknisk fagskole","N",197,"BF",319,6,7255
"15026464694a371727e9052852519b09d8f2e8ae31",54,"M","norsk","Troms/Nordland","norsk","norsk","Teknisk fagskole","N",46,"longFordiIsl",7,5,6875
"15026464694a371727e9052852519b09d8f2e8ae31",54,"M","norsk","Troms/Nordland","norsk","norsk","Teknisk fagskole","N",219,"gf",210,4,12891
"15026464694a371727e9052852519b09d8f2e8ae31",54,"M","norsk","Troms/Nordland","norsk","norsk","Teknisk fagskole","N",179,"BF",301,2,5679
"15026464694a371727e9052852519b09d8f2e8ae31",54,"M","norsk","Troms/Nordland","norsk","norsk","Teknisk fagskole","N",94,"longSubjectIsl",27,3,7518
"15026464694a371727e9052852519b09d8f2e8ae31",54,"M","norsk","Troms/Nordland","norsk","norsk","Teknisk fagskole","N",25,"shortFordiIsl",2,6,8627
"15026464694a371727e9052852519b09d8f2e8ae31",54,"M","norsk","Troms/Nordland","norsk","norsk","Teknisk fagskole","N",215,"gf",206,3,17004
"15026464694a371727e9052852519b09d8f2e8ae31",54,"M","norsk","Troms/Nordland","norsk","norsk","Teknisk fagskole","N",202,"BF",324,1,7193
"15026464694a371727e9052852519b09d8f2e8ae31",54,"M","norsk","Troms/Nordland","norsk","norsk","Teknisk fagskole","N",17,"localTop",603,3,8570
"15026464694a371727e9052852519b09d8f2e8ae31",54,"M","norsk","Troms/Nordland","norsk","norsk","Teknisk fagskole","N",187,"BF",309,4,9397
"15026479285b2476d33a409b786168275c9b125653",43,"F","norsk","nord-norge","norsk","norsk","universitet","N",223,"gf",214,7,10911
"15026479285b2476d33a409b786168275c9b125653",43,"F","norsk","nord-norge","norsk","norsk","universitet","N",203,"BF",325,3,9393
"15026479285b2476d33a409b786168275c9b125653",43,"F","norsk","nord-norge","norsk","norsk","universitet","N",208,"BF",331,2,24537
"15026479285b2476d33a409b786168275c9b125653",43,"F","norsk","nord-norge","norsk","norsk","universitet","N",104,"shortSubjectIsl",30,6,11161
"15026479285b2476d33a409b786168275c9b125653",43,"F","norsk","nord-norge","norsk","norsk","universitet","N",189,"BF",311,6,24848
"15026479285b2476d33a409b786168275c9b125653",43,"F","norsk","nord-norge","norsk","norsk","universitet","N",99,"shortSubjectnoI",29,6,34236
"15026479285b2476d33a409b786168275c9b125653",43,"F","norsk","nord-norge","norsk","norsk","universitet","N",190,"BF",312,5,10555
"15026479285b2476d33a409b786168275c9b125653",43,"F","norsk","nord-norge","norsk","norsk","universitet","N",156,"longAdjunctNoI",38,7,8325
"15026479285b2476d33a409b786168275c9b125653",43,"F","norsk","nord-norge","norsk","norsk","universitet","N",88,"shortSubjectIsl",26,4,11372
"15026479285b2476d33a409b786168275c9b125653",43,"F","norsk","nord-norge","norsk","norsk","universitet","N",217,"gf",208,6,13465
"15026479285b2476d33a409b786168275c9b125653",43,"F","norsk","nord-norge","norsk","norsk","universitet","N",109,"longSubjectnoI",31,6,6735
"15026479285b2476d33a409b786168275c9b125653",43,"F","norsk","nord-norge","norsk","norsk","universitet","N",17,"localTop",603,3,7681
"15026479285b2476d33a409b786168275c9b125653",43,"F","norsk","nord-norge","norsk","norsk","universitet","N",72,"longNaarNoI",14,6,9787
"15026479285b2476d33a409b786168275c9b125653",43,"F","norsk","nord-norge","norsk","norsk","universitet","N",218,"gf",209,6,8721
"15026479285b2476d33a409b786168275c9b125653",43,"F","norsk","nord-norge","norsk","norsk","universitet","N",29,"shortFordiIsl",3,6,10764
"15026479285b2476d33a409b786168275c9b125653",43,"F","norsk","nord-norge","norsk","norsk","universitet","N",211,"gf",202,6,16751
"15026479285b2476d33a409b786168275c9b125653",43,"F","norsk","nord-norge","norsk","norsk","universitet","N",93,"shortSubjectnoI",27,7,8337
"15026479285b2476d33a409b786168275c9b125653",43,"F","norsk","nord-norge","norsk","norsk","universitet","N",222,"gf",213,7,5993
"15026479285b2476d33a409b786168275c9b125653",43,"F","norsk","nord-norge","norsk","norsk","universitet","N",130,"longWhetherIsla",20,2,20657
"15026479285b2476d33a409b786168275c9b125653",43,"F","norsk","nord-norge","norsk","norsk","universitet","N",187,"BF",309,7,8142
"15026479285b2476d33a409b786168275c9b125653",43,"F","norsk","nord-norge","norsk","norsk","universitet","N",77,"shortNaarIsl",15,6,11475
"15026479285b2476d33a409b786168275c9b125653",43,"F","norsk","nord-norge","norsk","norsk","universitet","N",98,"longSubjectIsl",28,2,8703
"15026479285b2476d33a409b786168275c9b125653",43,"F","norsk","nord-norge","norsk","norsk","universitet","N",131,"shortWhetherNoI",21,5,10557
"15026479285b2476d33a409b786168275c9b125653",43,"F","norsk","nord-norge","norsk","norsk","universitet","N",194,"BF",316,1,9866
"15026479285b2476d33a409b786168275c9b125653",43,"F","norsk","nord-norge","norsk","norsk","universitet","N",188,"BF",310,1,5915
"15026479285b2476d33a409b786168275c9b125653",43,"F","norsk","nord-norge","norsk","norsk","universitet","N",181,"BF",303,2,2006847
"15026479285b2476d33a409b786168275c9b125653",43,"F","norsk","nord-norge","norsk","norsk","universitet","N",35,"shortFordiNoI",5,7,8373
"15026479285b2476d33a409b786168275c9b125653",43,"F","norsk","nord-norge","norsk","norsk","universitet","N",195,"BF",317,3,12260
"15026479285b2476d33a409b786168275c9b125653",43,"F","norsk","nord-norge","norsk","norsk","universitet","N",40,"longFordiNoI",6,7,16459
"15026479285b2476d33a409b786168275c9b125653",43,"F","norsk","nord-norge","norsk","norsk","universitet","N",212,"gf",203,4,12393
"15026479285b2476d33a409b786168275c9b125653",43,"F","norsk","nord-norge","norsk","norsk","universitet","N",16,"localTop",602,6,14275
"15026479285b2476d33a409b786168275c9b125653",43,"F","norsk","nord-norge","norsk","norsk","universitet","N",34,"longFordiIsl",4,3,6979
"15026479285b2476d33a409b786168275c9b125653",43,"F","norsk","nord-norge","norsk","norsk","universitet","N",182,"BF",304,2,6367
"15026479285b2476d33a409b786168275c9b125653",43,"F","norsk","nord-norge","norsk","norsk","universitet","N",120,"longWhetherNoI",18,6,6151
"15026479285b2476d33a409b786168275c9b125653",43,"F","norsk","nord-norge","norsk","norsk","universitet","N",201,"BF",323,5,6174
"15026479285b2476d33a409b786168275c9b125653",43,"F","norsk","nord-norge","norsk","norsk","universitet","N",221,"gf",212,5,10037
"15026479285b2476d33a409b786168275c9b125653",43,"F","norsk","nord-norge","norsk","norsk","universitet","N",141,"shortWhetherIsl",23,7,5779
"15026479285b2476d33a409b786168275c9b125653",43,"F","norsk","nord-norge","norsk","norsk","universitet","N",196,"BF",318,3,11929
"15026479285b2476d33a409b786168275c9b125653",43,"F","norsk","nord-norge","norsk","norsk","universitet","N",179,"BF",301,1,6909
"15026479285b2476d33a409b786168275c9b125653",43,"F","norsk","nord-norge","norsk","norsk","universitet","N",198,"BF",320,1,9592
"15026479285b2476d33a409b786168275c9b125653",43,"F","norsk","nord-norge","norsk","norsk","universitet","N",185,"BF",307,1,6441
"15026479285b2476d33a409b786168275c9b125653",43,"F","norsk","nord-norge","norsk","norsk","universitet","N",67,"shortNaarNoI",13,7,6880
"15026479285b2476d33a409b786168275c9b125653",43,"F","norsk","nord-norge","norsk","norsk","universitet","N",18,"localTop",604,7,15498
"15026479285b2476d33a409b786168275c9b125653",43,"F","norsk","nord-norge","norsk","norsk","universitet","N",202,"BF",324,1,5083
"15026479285b2476d33a409b786168275c9b125653",43,"F","norsk","nord-norge","norsk","norsk","universitet","N",45,"shortFordiIsl",7,7,7005
"15026479285b2476d33a409b786168275c9b125653",43,"F","norsk","nord-norge","norsk","norsk","universitet","N",15,"localTop",601,6,7538
"15026479285b2476d33a409b786168275c9b125653",43,"F","norsk","nord-norge","norsk","norsk","universitet","N",114,"longSubjectIsl",32,2,26675
"15026479285b2476d33a409b786168275c9b125653",43,"F","norsk","nord-norge","norsk","norsk","universitet","N",199,"BF",321,4,12307
"15026479285b2476d33a409b786168275c9b125653",43,"F","norsk","nord-norge","norsk","norsk","universitet","N",214,"gf",205,6,23204
"15026479285b2476d33a409b786168275c9b125653",43,"F","norsk","nord-norge","norsk","norsk","universitet","N",176,"longAdjunctNoI",34,7,101932
"15026479285b2476d33a409b786168275c9b125653",43,"F","norsk","nord-norge","norsk","norsk","universitet","N",216,"gf",207,6,13829
"15026479285b2476d33a409b786168275c9b125653",43,"F","norsk","nord-norge","norsk","norsk","universitet","N",115,"shortWhetherNoI",17,7,31009
"15026479285b2476d33a409b786168275c9b125653",43,"F","norsk","nord-norge","norsk","norsk","universitet","N",207,"BF",329,2,5634
"15026479285b2476d33a409b786168275c9b125653",43,"F","norsk","nord-norge","norsk","norsk","universitet","N",171,"shortAdjunctNoI",33,7,43051
"15026479285b2476d33a409b786168275c9b125653",43,"F","norsk","nord-norge","norsk","norsk","universitet","N",136,"longWhetherNoI",22,5,9506
"15026479285b2476d33a409b786168275c9b125653",43,"F","norsk","nord-norge","norsk","norsk","universitet","N",61,"shortNaarIsl",11,7,12925
"15026479285b2476d33a409b786168275c9b125653",43,"F","norsk","nord-norge","norsk","norsk","universitet","N",213,"gf",204,4,9374
"15026479285b2476d33a409b786168275c9b125653",43,"F","norsk","nord-norge","norsk","norsk","universitet","N",180,"BF",302,2,8632
"15026479285b2476d33a409b786168275c9b125653",43,"F","norsk","nord-norge","norsk","norsk","universitet","N",204,"BF",326,3,17823
"15026479285b2476d33a409b786168275c9b125653",43,"F","norsk","nord-norge","norsk","norsk","universitet","N",56,"longNaarNoI",10,7,21435
"15026479285b2476d33a409b786168275c9b125653",43,"F","norsk","nord-norge","norsk","norsk","universitet","N",215,"gf",206,6,26820
"15026479285b2476d33a409b786168275c9b125653",43,"F","norsk","nord-norge","norsk","norsk","universitet","N",51,"shortNaarNoI",9,7,5452
"15026479285b2476d33a409b786168275c9b125653",43,"F","norsk","nord-norge","norsk","norsk","universitet","N",191,"BF",313,1,5715
"15026479285b2476d33a409b786168275c9b125653",43,"F","norsk","nord-norge","norsk","norsk","universitet","N",209,"BF",332,4,8413
"15026479285b2476d33a409b786168275c9b125653",43,"F","norsk","nord-norge","norsk","norsk","universitet","N",24,"longFordiNoI",2,7,6463
"15026479285b2476d33a409b786168275c9b125653",43,"F","norsk","nord-norge","norsk","norsk","universitet","N",13,"introItems",504,2,11852
